DISTRITO,TARIFA,CARTERA,consumo_promedio,consumo_std,importe_promedio,importe_std,consumo_minimo,consumo_maximo,total_registros
SALAVERRY,BT3,M,2781.8008782608695,3150.2293961773457,4939.404347826087,3299.8208551206726,0.4,12564.8,23
SALAVERRY,BT3,MAYOR,3406.0,0.0,8283.4,0.0,3406.0,3406.0,1
SALAVERRY,BT5B,C,96.21865294457115,210.7155980717117,97.14978757316942,206.41475214084645,0.1,15738.0,181945
SALAVERRY,BT5B,COMÚN,87.87865546218488,184.7664712927539,95.63497478991586,188.78330406506032,1.0,6889.0,5950
SALAVERRY,BT6,C,1000.0,0.0,342.1166666666667,11.02663188123454,1000.0,1000.0,120
SALAVERRY,BT6,COMÚN,1000.0,0.0,356.3,0.0,1000.0,1000.0,4
SALAVERRY,MT2,M,8266.095933426961,13359.050778809351,5774.214606741577,8297.305854394155,19.596,88396.2752,356
SALAVERRY,MT2,MAYOR,8117.384615384615,11788.553936894761,5951.730769230768,8143.099757093387,325.0,36574.0,13
SALAVERRY,MT3,M,13726.310157188998,18192.27122639573,9363.729079159952,11452.384408260032,19.5164,88754.1468,619
SALAVERRY,MT3,MAYOR,14256.09090909091,16758.07635826491,9545.050000000001,10225.316882818235,160.0,47846.0,22
SALAVERRY,MT4,M,1699.8416908256875,2212.0239345749837,1256.9816513761466,1358.7838752576554,142.803,15874.8387,109
SALAVERRY,MT4,MAYOR,1242.5,985.0307947808874,963.8999999999999,555.2233484523741,575.0,2695.0,4
SALCABAMBA,BT5B,C,19.0,3.4641016151377553,17.875,2.094721256601256,14.0,23.0,8
SALPO,BT5B,C,25.847826086956516,73.52486902299015,23.83768350452634,70.97425470511232,0.1,1976.0,42642
SALPO,BT5B,COMÚN,22.998618784530386,67.33721058213233,23.001174033149134,69.23457451466554,1.0,1672.0,1448
SALPO,BT5D,C,106.47826086956522,21.396409140570107,43.18260869565218,10.453301008594584,75.0,164.0,23
SALPO,BT5D,COMÚN,76.0,0.0,38.2,0.0,76.0,76.0,1
SALPO,MT3,M,14264.266378301892,17077.822647923396,10371.468867924523,11650.190510450184,245.7466,84433.212,106
SALPO,MT3,MAYOR,16512.666666666668,16394.65163805969,9908.033333333333,10977.692473527091,6258.0,35421.0,3
SALPO,MT4,M,2354.352206896551,270.5484929204083,1416.5931034482758,134.8319746177083,1746.4176,2672.9928,29
SALPO,MT4,MAYOR,2627.0,0.0,1398.2,0.0,2627.0,2627.0,1
SAMANCO,BT5B,C,82.25469351219746,158.05541835713964,77.75473814866099,148.78829130896605,0.1,5626.0,41894
SAMANCO,BT5B,COMÚN,71.57533234859675,133.19477320762394,75.45834564254073,136.580045893284,1.0,2867.0,1354
SAMANCO,BT5D,C,2326.6,189.79532835838364,870.64,116.27082561368903,1910.0,2589.0,10
SAMANCO,BT6,C,203.66666666666666,87.4366544380893,75.08111111111113,29.032519134427282,111.0,320.0,90
SAMANCO,BT6,COMÚN,203.66666666666666,106.49100118476365,78.49999999999999,36.473689147109866,111.0,320.0,3
SAMANCO,MT2,M,28150.47807954545,42121.400557334135,16207.209090909098,23151.584980565156,0.0031,220070.4,88
SAMANCO,MT2,MAYOR,6308.5,6623.155063864955,5455.000000000001,6117.010293163375,189.0,14176.0,4
SAMANCO,MT3,M,26486.245262952652,64494.520933036496,16927.57158774373,38632.468393573756,0.72,393502.644,359
SAMANCO,MT3,MAYOR,29892.0,86517.9547419336,17594.825,48741.023694907155,372.0,302770.0,12
SAN BENITO,BT5B,C,43.119595112781965,94.10240621223302,38.987323308270746,91.66860123182691,0.1,2611.0,26600
SAN BENITO,BT5B,COMÚN,41.04783092324806,102.80167157432172,40.47708565072302,106.5256131980518,1.0,1752.0,899
SAN BENITO,MT3,M,860.3522406249999,911.4105719875796,560.721875,593.937900921645,293.724,3223.0737,32
SAN BENITO,MT3,MAYOR,459.0,0.0,300.7,0.0,459.0,459.0,1
SAN BERNARDINO,BT5B,C,15.031776319939445,45.12267314874246,14.880994133602496,44.014908503176216,0.2,1694.0,31706
SAN BERNARDINO,BT5B,COMÚN,13.737296260786193,37.8797980076104,15.258676893576272,38.977292579492556,1.0,786.0,1043
SAN BERNARDINO,MT2,M,490.39605925925935,53.950293861274666,515.9851851851852,54.95264187464376,382.94,575.9475,27
SAN BERNARDINO,MT2,MAYOR,907.0,0.0,650.4,0.0,907.0,907.0,1
SAN BERNARDINO,MT3,M,7142.755749999999,8000.439321903735,6688.889999999999,5102.003054890413,400.9582,23103.1496,10
SAN BUENAVENTURA,BT5B,C,11.993029439696107,15.095852772564193,10.478993352326688,12.795247775162656,1.0,221.0,5265
SAN CRISTOBAL DE RAJAN,BT5B,C,33.46936445574302,104.16515406770746,30.779315923272463,97.74969924714291,0.1,1207.0,4327
SAN CRISTOBAL DE RAJAN,BT5B,COMÚN,26.102941176470587,76.67220070961687,26.4845588235294,78.51224568668819,1.0,848.0,136
SAN GREGORIO,BT5B,C,9.775586854460094,10.22216185594452,9.419295774647859,6.537493014155175,1.0,117.0,2130
SAN GREGORIO,BT5B,COMÚN,8.26923076923077,7.850342166292633,9.839743589743593,4.595377116460719,1.0,36.0,78
SAN GREGORIO,BT5D,C,778.0133333333333,701.0985434347042,311.27266666666657,456.3419508367737,115.0,7713.0,150
SAN GREGORIO,BT5D,COMÚN,804.2,383.73128618865576,375.21999999999997,196.521810494408,248.0,1203.0,5
SAN GREGORIO,MT3,M,1384.896933333333,280.31977611470245,812.451851851852,165.21208134807162,51.9972,1651.404,27
SAN GREGORIO,MT3,MAYOR,2745.0,0.0,1334.3,0.0,2745.0,2745.0,1
SAN ISIDRO,BT5B,C,18.25,30.510927004381013,22.075,29.357267697567952,2.0,64.0,4
SAN JOSE,BT3,M,495.7585945945947,292.62746632227163,835.4081081081082,265.9122227544462,31.856,1084.0,37
SAN JOSE,BT3,MAYOR,370.0,0.0,479.1,0.0,370.0,370.0,1
SAN JOSE,BT4,M,977.8942222222225,423.9901145975107,2082.2370370370368,618.3324760055797,315.376,1714.216,27
SAN JOSE,BT4,MAYOR,1037.0,0.0,3364.7,0.0,1037.0,1037.0,1
SAN JOSE,BT5B,C,77.58265477693782,183.2578783498931,75.65671954194038,184.4309461013307,0.1,9898.0,115618
SAN JOSE,BT5B,COMÚN,67.55628616517622,164.4500697134896,74.0331141504473,184.83834728749835,1.0,3183.0,3802
SAN JOSE,MT2,M,12997.265179833084,18999.578951302043,7334.521418636998,9896.87008341006,124.8726,164231.9448,719
SAN JOSE,MT2,MAYOR,13734.576923076924,16710.414937213445,7382.546153846153,8093.220859916319,230.0,64751.0,26
SAN JOSE,MT3,M,15455.726586184219,20092.1052827019,9963.833552631579,12682.664754721492,245.9998,80292.6833,152
SAN JOSE,MT3,MAYOR,12973.6,21599.039036494192,7896.0599999999995,13051.23514472864,330.0,51153.0,5
SAN JOSE,MT4,M,2169.212044444444,597.7941542309271,3790.2259259259263,1257.2758710165624,1080.4898,3794.5962,27
SAN JOSE,MT4,MAYOR,3295.0,0.0,4115.7,0.0,3295.0,3295.0,1
SAN JUAN,BT5B,C,24.759157570620484,69.17246617756057,22.63725025515073,66.6072742571662,0.1,3387.0,57809
SAN JUAN,BT5B,COMÚN,25.214668094218414,71.4449568004609,25.838222698072695,73.83988435916096,1.0,1389.0,1868
SAN JUAN,MT3,M,2859.3773333333334,181.84278550101808,1566.951851851852,102.49453407704002,2276.4,3081.72,27
SAN JUAN,MT3,MAYOR,2721.0,0.0,1459.3,0.0,2721.0,2721.0,1
SAN JUAN,MT4,M,4496.827881481481,176.5147459083693,2639.733333333333,240.7768373091885,4120.9264,4800.69,27
SAN JUAN,MT4,MAYOR,4498.0,0.0,2467.6,0.0,4498.0,4498.0,1
SAN JUAN DE RONTOY,BT5B,C,25.22514695640061,73.9127398238229,23.10649115475693,70.14207178079292,0.5,1981.0,7179
SAN JUAN DE RONTOY,BT5B,COMÚN,23.86294416243655,45.32666577262432,24.82842639593907,45.612383120592455,1.0,445.0,197
SAN LUIS,BT5B,C,18.97369063904631,85.87924259398548,17.035714285714107,79.92566790056556,1.0,2887.0,20468
SAN LUIS,BT5B,COMÚN,18.878164556962027,60.13339132505167,19.63844936708863,61.60210823980422,1.0,1307.0,632
SAN MARCOS,BT4,M,1639.2407407407406,543.9008609531558,2676.8555555555545,410.69521577005276,345.75,2571.25,27
SAN MARCOS,BT4,MAYOR,2069.0,0.0,3051.2,0.0,2069.0,2069.0,1
SAN MARCOS,BT5B,C,59.36827436513386,167.98025819406007,54.65441918325343,159.7039436535875,0.2,5632.0,116560
SAN MARCOS,BT5B,COMÚN,59.14718369657515,155.0247098490493,58.722077554486546,156.19542951744057,1.0,3463.0,3533
SAN MARCOS,BT6,C,330.13013698630135,277.199853977252,130.91358447488577,150.11032136720453,40.0,1000.0,876
SAN MARCOS,BT6,COMÚN,364.4347826086956,277.4480829545914,132.01304347826087,96.06811174818448,110.0,1000.0,23
SAN MARCOS,MT3,M,318.60757222222225,218.95517711699037,239.55555555555551,113.35876037368757,67.14,716.1,54
SAN MARCOS,MT3,MAYOR,552.0,199.4041122946064,384.54999999999995,59.18483758531402,411.0,693.0,2
SAN MARCOS,MT4,M,1394.606930508475,1271.1324874190186,874.0627118644068,688.9120863532252,13.2,3740.225,59
SAN MARCOS,MT4,MAYOR,697.3333333333334,630.5079962485277,483.90000000000003,388.0374595319375,17.0,1262.0,3
SAN MIGUEL,BT5B,C,38.352812237060675,124.8768327572277,36.57821082608698,119.66315888821963,0.6,3764.0,92702
SAN MIGUEL,BT5B,COMÚN,41.064603876232574,125.74102762822162,41.67409044542668,128.3067156233254,1.0,3813.0,2941
SAN MIGUEL,BT5D,C,267.3333333333333,42.33063137895745,128.63333333333335,30.60864929664008,195.0,349.0,18
SAN MIGUEL,BT6,C,450.0,0.0,161.7656542056073,3.3202540451963447,450.0,450.0,428
SAN MIGUEL,MT3,M,2098.1039297297307,2186.8949838367785,1640.4135135135134,1604.9422982256733,22.4475,7592.2201,111
SAN MIGUEL,MT3,MAYOR,2161.25,3170.0167586307807,1607.6499999999999,2099.7309295875666,109.0,6886.0,4
SAN MIGUEL DE ACO,BT5B,C,30.91741706161137,86.35731487512086,32.05201421800944,80.9077095420796,0.9,910.0,2532
SAN MIGUEL DE ACO,BT5B,COMÚN,24.53012048192771,62.045486333621035,26.78192771084337,62.5629773334356,1.0,543.0,83
SAN MIGUEL DE ACO,MT3,M,10913.677603703703,575.5651151384249,6856.762962962963,1174.720703351733,9794.5417,12105.7918,27
SAN MIGUEL DE ACO,MT3,MAYOR,11552.0,0.0,6568.8,0.0,11552.0,11552.0,1
SAN MIGUEL DE CORPANQUI,BT5B,C,38.33347354584292,85.56655621906373,33.44088070982577,82.60108244638695,0.3,1705.0,3043
SAN MIGUEL DE CORPANQUI,BT5B,COMÚN,35.165217391304346,53.02944075299243,33.509565217391284,54.40523545161941,1.0,407.0,115
SAN NICOLAS,BT5B,C,20.899136790617533,40.18465998119208,18.58473125451608,38.364104389340234,0.97,999.0,17991
SAN NICOLAS,BT5B,COMÚN,20.86115992970123,41.100701470026635,20.467662565905123,41.507965572531305,1.0,625.0,569
SAN PABLO,BT5B,C,30.727557688299555,155.65980607904382,29.48873130402753,146.77474000900673,0.3,12732.0,100757
SAN PABLO,BT5B,COMÚN,32.022526636225265,163.12931019037575,32.59494672754944,163.16454029456233,1.0,7499.0,3285
SAN PABLO,BT6,C,500.0,0.0,175.02222222222224,1.9910912697424152,500.0,500.0,9
SAN PABLO,MT3,M,2226.0028267857138,647.7960604819278,1307.8955357142859,365.3950909664949,203.4,4701.62,112
SAN PABLO,MT3,MAYOR,2374.75,775.414459069041,1383.25,463.9453236463682,1583.0,3372.0,4
SAN PABLO,MT4,M,1181.3461656250001,1060.7770755725267,959.01875,1084.7576894396216,446.3466,3920.4834,32
SAN PABLO,MT4,MAYOR,281.0,0.0,216.8,0.0,281.0,281.0,1
SAN PEDRO,BT5B,C,31.313570663811568,83.32027101552698,26.964204139899973,77.767552133237,1.0,2061.0,5604
SAN PEDRO,BT5B,COMÚN,27.559322033898304,31.410010990874248,27.022033898305082,30.21304505167095,1.0,180.0,177
SAN PEDRO,MT4,M,421.6548444444445,110.99783579319615,286.8074074074074,77.75665653387904,105.84,724.08,27
SAN PEDRO,MT4,MAYOR,529.0,0.0,404.8,0.0,529.0,529.0,1
SAN PEDRO DE CHANA,BT5B,C,38.065103224537935,131.58048511940194,34.64681478568641,124.46492757248905,0.1,3042.0,20344
SAN PEDRO DE CHANA,BT5B,COMÚN,41.547425474254744,132.60700580767863,42.71273712737131,133.0351554360348,1.0,2221.0,369
SAN PEDRO DE CHANA,MT4,MAYOR,3598.3333333333335,5401.1163043701745,2464.6666666666665,3461.6636554312054,473.0,9835.0,3
SAN PEDRO DE LLOC,BT2,M,1335.8083333333332,1052.1242120923746,2188.3703703703704,833.2102619547966,198.045,3729.423,27
SAN PEDRO DE LLOC,BT2,MAYOR,838.0,0.0,1498.2,0.0,838.0,838.0,1
SAN PEDRO DE LLOC,BT3,M,969.7366296296299,557.1630940908408,1569.3962962962962,359.5451628613117,170.872,2408.6,54
SAN PEDRO DE LLOC,BT3,MAYOR,766.0,21.213203435596427,1423.9499999999998,589.23208076275,751.0,781.0,2
SAN PEDRO DE LLOC,BT4,M,1741.9333333333336,563.8814168217758,2149.6666666666665,434.1738526596614,926.374,2933.568,21
SAN PEDRO DE LLOC,BT5B,C,89.42413296255741,210.26303631786018,90.63770717722453,207.95629929022303,0.1,8236.0,162542
SAN PEDRO DE LLOC,BT5B,COMÚN,78.48210485587154,226.12497255068644,84.53255948926282,227.89870554781817,1.0,9868.0,5169
SAN PEDRO DE LLOC,BT6,C,287.3,185.19171065943988,102.805,63.967667614193985,66.0,500.0,100
SAN PEDRO DE LLOC,BT6,COMÚN,145.5,112.42997820866105,56.25,39.52726906832801,66.0,225.0,2
SAN PEDRO DE LLOC,MT2,M,8307.92152711865,10880.366892306158,4592.07694915254,4330.667560087874,164.1817,53834.6893,295
SAN PEDRO DE LLOC,MT2,MAYOR,7522.3,10600.362793057813,3990.1699999999996,4187.120621368446,166.0,36773.0,10
SAN PEDRO DE LLOC,MT3,M,19438.876593432855,38240.880359309594,11044.360597014927,19741.532487033175,188.1965,280241.8482,335
SAN PEDRO DE LLOC,MT3,MAYOR,12505.384615384615,21686.118834170018,7650.876923076924,11901.722428158164,546.0,82973.0,13
SAN PEDRO DE LLOC,MT4,M,15000.690534920639,21975.346913215955,13911.293650793645,17578.27870363136,18.3616,94211.7368,63
SAN PEDRO DE LLOC,MT4,MAYOR,28349.666666666668,44466.51835182661,19568.866666666665,30909.98527083656,1218.0,79667.0,3
SAN RAMON,BT5B,C,163.75,13.351029922818686,164.15,13.876959321119307,147.0,175.0,4
SAN SILVESTRE DE COCHAN,BT5B,C,14.826544315129812,17.192106282648975,15.118598925693824,13.953323196049178,1.0,393.0,4468
SAN SILVESTRE DE COCHAN,BT5B,COMÚN,15.077519379844961,14.95755056145389,16.596899224806197,11.705140016679746,1.0,85.0,129
SAN SILVESTRE DE COCHAN,MT3,M,1494.9732960000003,535.9748967312933,838.288,269.1316318582167,726.0804,2239.47,25
SAN SILVESTRE DE COCHAN,MT3,MAYOR,933.0,0.0,536.7,0.0,933.0,933.0,1
SANAGORAN,BT5B,C,19.957408549842373,106.40252010528759,19.77765925644084,106.09353144187665,0.45,5038.0,73592
SANAGORAN,BT5B,COMÚN,18.888181818181817,91.94265491578835,20.00563636363631,91.45496412932874,1.0,3678.0,2200
SANAGORAN,MT2,M,1336.3175379310348,132.61331868842106,1198.7482758620688,104.34798451298036,1043.9693,1575.8842,29
SANAGORAN,MT2,MAYOR,1028.0,0.0,1054.5,0.0,1028.0,1028.0,1
SANAGORAN,MT3,M,1954.5002590163936,568.5188434225954,1182.8049180327869,297.35903294739484,296.42,2833.7437,61
SANAGORAN,MT3,MAYOR,1897.0,496.38896039295633,1205.1,293.30789283617986,1546.0,2248.0,2
SANAGORAN,MT4,M,853.9410310344828,667.4803702153207,648.1206896551723,487.9473803446656,95.7637,2222.3429,29
SANAGORAN,MT4,MAYOR,2019.0,0.0,1412.8,0.0,2019.0,2019.0,1
SANTA,BT3,M,371.80715365853655,258.65242765161327,914.4463414634147,706.591078381818,0.104,1034.958,41
SANTA,BT3,MAYOR,625.0,0.0,705.9,0.0,625.0,625.0,1
SANTA,BT5B,C,96.40859863881941,209.06831139088425,90.518013424703,186.98090508543365,0.3,10734.0,213785
SANTA,BT5B,COMÚN,87.21327346709695,195.88123088497474,88.5018801739861,188.21179664145646,1.0,5803.0,7127
SANTA,BT5D,C,2145.9814814814813,1243.229421188155,1122.0500000000009,704.1053160680165,480.0,6744.0,270
SANTA,BT5D,COMÚN,2119.5,1183.5118443489637,1174.3625000000002,665.2028539958964,699.0,3717.0,8
SANTA,BT6,C,82.4,61.09591982027214,32.35724137931034,20.372521166052515,50.0,264.0,290
SANTA,BT6,COMÚN,82.4,64.28962245615972,33.90999999999999,22.244372571756458,50.0,264.0,10
SANTA,MT2,M,15979.722100673409,16256.309366058445,8729.477441077446,8118.728818219011,989.094,74217.2603,297
SANTA,MT2,MAYOR,12514.727272727272,11343.0484005924,7184.572727272727,5971.439213973616,1257.0,34133.0,11
SANTA,MT3,M,23843.938812433364,41792.07350457302,17048.22255772645,25007.7497092125,86.124,338920.44,563
SANTA,MT3,MAYOR,24714.81818181818,41013.37458234856,15975.054545454548,22039.440952112305,520.0,187393.0,22
SANTA,MT4,M,3276.6227424778745,2611.809108767329,2203.9938053097335,1835.40919407456,375.6349,10135.2574,113
SANTA,MT4,MAYOR,2937.2,1776.5213761731097,1937.6,1186.4015951607619,482.0,4461.0,5
SANTA CRUZ,BT5B,C,73.79517720951098,331.7545655964684,66.16886496186645,304.53741550403885,1.0,5072.0,4458
SANTA CRUZ,BT5B,COMÚN,65.72784810126582,248.36360361717493,63.7310126582279,246.70032490042314,1.0,3040.0,158
SANTA CRUZ,MT3,M,1358.8124148148147,182.56560733832669,837.2703703703703,108.38617146685348,1133.235,1716.7262,27
SANTA CRUZ,MT3,MAYOR,1240.0,0.0,797.8,0.0,1240.0,1240.0,1
SANTA CRUZ,MT4,M,2946.3045448660705,5127.4682872674175,1967.7895089285726,2813.177776643224,124.3325,28031.5758,448
SANTA CRUZ,MT4,MAYOR,2854.705882352941,5696.313344663216,1976.9470588235292,3224.8050513010953,234.0,24582.0,17
SANTA CRUZ DE CHUCA,BT5B,C,27.737029839518556,104.69223046905812,27.002231695085364,99.74197806961236,0.7,4044.0,15952
SANTA CRUZ DE CHUCA,BT5B,COMÚN,24.816981132075473,86.99304936241772,25.982264150943404,88.6016752059817,1.0,1736.0,530
SANTA CRUZ DE CHUCA,MT3,M,1494.414744827586,149.08715373924164,1610.2068965517244,127.13695633066182,1169.3468,1822.4338,29
SANTA CRUZ DE CHUCA,MT3,MAYOR,1425.0,0.0,1769.3,0.0,1425.0,1425.0,1
SANTA CRUZ DE TOLED,BT5B,C,29.393595460072962,58.420278682990954,29.226996351844363,58.28035655584953,1.0,501.0,2467
SANTA CRUZ DE TOLED,BT5B,COMÚN,28.011363636363637,47.27165180936444,30.2465909090909,50.173714208138065,1.0,292.0,88
SANTA MARIA DEL VALLE,BT5B,C,55.81372549019608,67.04653460839874,51.56627450980389,63.85964463136351,1.0,371.0,255
SANTA ROSA,BT5B,C,44.0790420647723,66.14892312842656,40.81666459858542,64.05141721422874,0.5,1735.0,8059
SANTA ROSA,BT5B,COMÚN,41.97037037037037,57.50770961610126,40.33037037037038,58.46549298304764,1.0,401.0,270
SANTA ROSA,MT4,M,3601.884007407408,379.62913587405575,2731.096296296296,309.1106230679356,2602.4078,4364.7708,27
SANTA ROSA,MT4,MAYOR,4269.0,0.0,3194.3,0.0,4269.0,4269.0,1
SANTIAGO DE CAO,BT5B,C,93.06407601872642,175.8702739153267,89.5418919336789,170.0553012139306,0.1,5666.0,161697
SANTIAGO DE CAO,BT5B,COMÚN,83.83268119992547,165.51590910295963,88.93014719582612,167.70910035257617,1.0,5277.0,5367
SANTIAGO DE CAO,BT6,C,388.54375000000374,276.50267609537525,139.35614583333364,95.03164603111038,290.4,1540.0,960
SANTIAGO DE CAO,BT6,COMÚN,388.15625,280.8335644601965,141.04062499999998,101.42189704199372,290.0,1540.0,32
SANTIAGO DE CAO,MT2,M,8141.059436065573,9204.089001963197,5107.862295081968,5055.319563033378,390.7911,39165.4917,61
SANTIAGO DE CAO,MT2,MAYOR,12477.5,13773.732990732758,7836.0,7983.235559596122,2738.0,22217.0,2
SANTIAGO DE CAO,MT3,M,8341.15267150838,7793.179601840473,5662.879888268157,5310.103134278268,259.691,35114.7425,179
SANTIAGO DE CAO,MT3,MAYOR,7191.428571428572,6738.340172899725,5273.728571428571,4958.725237637286,787.0,21316.0,7
SANTIAGO DE CAO,MT4,M,1583.15185,424.7162011556563,1104.0666666666666,238.27529659974607,1106.9926,2517.6731,12
SANTIAGO DE CHALLAS,BT5B,C,27.117512995896035,78.41470448928725,25.341823985408002,75.86650045946818,0.5,1698.0,10965
SANTIAGO DE CHALLAS,BT5B,COMÚN,24.198757763975156,54.548080466357305,24.468944099378888,55.842955959957685,1.0,739.0,322
SANTIAGO DE CHUCO,BT5B,C,35.24771140909002,123.41030082641042,33.48439235964054,117.14993143980854,0.1,5146.0,153553
SANTIAGO DE CHUCO,BT5B,COMÚN,36.84443928488507,123.84053222141239,38.05449268632471,129.00876218326135,1.0,2542.0,4307
SANTIAGO DE CHUCO,MT2,M,489.76117407407406,329.41538154476916,1236.3777777777777,1455.9259573664224,277.2565,1692.1433,27
SANTIAGO DE CHUCO,MT2,MAYOR,2418.0,0.0,7223.2,0.0,2418.0,2418.0,1
SANTIAGO DE CHUCO,MT3,M,9373.003248799994,13099.640876677026,5565.6632,7325.256913479112,121.4638,36849.3861,125
SANTIAGO DE CHUCO,MT3,MAYOR,8805.0,15823.100754908945,4935.74,8624.189782408548,125.0,37023.0,5
SANTO TORIBIO,BT5B,C,25.75561690380123,46.70857705293502,22.70956324768188,44.6723038691204,1.0,1083.0,14127
SANTO TORIBIO,BT5B,COMÚN,25.33127572016461,85.24661210559977,22.14609053497942,84.33585835991198,1.0,1796.0,486
SARIN,BT5B,C,23.866735432572497,64.90267752741883,21.43318960401939,62.68727704693524,0.3,3055.0,50558
SARIN,BT5B,COMÚN,20.03560651780326,49.25475343803084,20.04556427278207,51.357775859575455,1.0,1141.0,1657
SARIN,MT2,M,359858.4980137931,57879.05224000964,192850.15517241383,25524.914894003712,195948.3613,465144.7542,29
SARIN,MT2,MAYOR,370549.0,0.0,201209.1,0.0,370549.0,370549.0,1
SARIN,MT3,M,2271.215379310345,98.09835643545415,1467.0689655172414,98.53019516679089,2014.1609,2453.8412,29
SARIN,MT3,MAYOR,2197.0,0.0,1452.0,0.0,2197.0,2197.0,1
SARTIMBAMBA,BT5B,C,23.74150302360822,86.54968240261529,20.673373836937564,80.45632592174657,0.1,5493.0,70611
SARTIMBAMBA,BT5B,COMÚN,21.158857652833557,63.705311531032464,20.86778224007128,64.57319667950244,1.0,1939.0,2241
SARTIMBAMBA,MT3,M,1008.8761868852458,674.8780010976759,619.0557377049182,348.63545790438,46.872,2343.5802,61
SARTIMBAMBA,MT3,MAYOR,859.0,582.6559876977152,519.2,313.10688270940324,447.0,1271.0,2
SATIPO,BT5B,C,68.25,20.62967118820204,52.325,17.926772343806526,46.0,94.0,4
SAYAPULLO,BT5B,C,44.149896623018606,96.61236319186399,39.79453824948354,92.52654788186511,1.0,2905.0,29020
SAYAPULLO,BT5B,COMÚN,37.96645021645022,61.459338000600475,35.57500000000002,62.154848327698666,1.0,696.0,924
SAYAPULLO,MT3,M,2039.5911111111109,1159.0991537749308,1122.640740740741,533.4097460459449,300.24,3411.18,54
SAYAPULLO,MT3,MAYOR,2082.5,1672.3075375061849,1029.25,737.0173980307386,900.0,3265.0,2
SAYAPULLO,MT4,M,34599.822222222225,2971.6611491960225,21883.485185185185,1901.1674054691323,28406.4,39664.8,27
SAYAPULLO,MT4,MAYOR,32501.0,0.0,19888.7,0.0,32501.0,32501.0,1
SHILLA,BT5B,C,20.33362461652877,49.330596739201,22.361420470391547,46.557277550562574,0.1,949.0,21514
SHILLA,BT5B,COMÚN,18.64779005524862,45.16349868385587,23.128729281767917,46.296683552135875,1.0,595.0,724
SHILLA,BT5D,C,755.3333333333334,138.03381228283646,385.95666666666665,78.15472577470631,580.0,1360.0,30
SHILLA,BT5D,COMÚN,900.0,0.0,514.4,0.0,900.0,900.0,1
SHILLA,MT3,M,524.8651715909092,581.4543758911586,429.55340909090904,293.4502953658652,93.3775,2653.8645,88
SHILLA,MT3,MAYOR,374.0,256.6943707992055,390.7333333333333,185.8266486092168,136.0,646.0,3
SHILLA,MT4,M,967.1668901234568,531.291055432523,669.2283950617285,233.11572406991763,296.7375,1994.2327,81
SHILLA,MT4,MAYOR,930.0,588.8191572970431,688.7666666666668,222.6114627177436,442.0,1584.0,3
SHUPLUY,BT5B,C,29.513899582932307,69.18746287983338,30.15216554379202,66.37417315188978,0.3,1244.0,12468
SHUPLUY,BT5B,COMÚN,29.17079207920792,69.39524685610456,32.142079207920816,71.9100238158402,1.0,817.0,404
SHUPLUY,BT6,C,300.0,0.0,104.71111111111112,0.7720823214600331,300.0,300.0,9
SHUPLUY,MT3,M,3645.4101981481476,3166.9291289384328,1916.6407407407412,1463.1334363784108,501.02,7579.9609,54
SHUPLUY,MT3,MAYOR,2778.0,2904.794657114337,1597.5,1222.1633606028286,724.0,4832.0,2
SHUPLUY,MT4,M,1227.8000228395065,994.3235158048624,833.217283950617,465.904476598279,144.8325,3723.4925,162
SHUPLUY,MT4,MAYOR,1316.0,1069.252636190344,954.4500000000002,545.7570732477958,180.0,3174.0,6
SICSIBAMBA,BT5B,C,22.710979140375628,44.09045555093886,20.297008388389944,41.69094130850431,0.2,1059.0,13471
SICSIBAMBA,BT5B,COMÚN,22.13695652173913,29.386477843417694,21.47847826086955,29.082463212812282,1.0,227.0,460
SICSIBAMBA,MT4,M,1996.3995462962969,218.08444380829948,1178.6666666666665,106.29513203500736,1502.4,2498.184,54
SICSIBAMBA,MT4,MAYOR,1959.5,127.9863273947651,1149.9,36.76955262170047,1869.0,2050.0,2
SIHUAS,BT5B,C,65.22056705748275,151.20575956831095,61.75292076045096,145.0970085336708,0.2,3865.0,57913
SIHUAS,BT5B,COMÚN,62.29735234215886,137.49631652776048,63.90901221995934,141.71353088072945,1.0,3185.0,1964
SIHUAS,BT6,C,150.0,0.0,56.87222222222222,1.8902486476816809,150.0,150.0,90
SIHUAS,BT6,COMÚN,150.0,0.0,60.13333333333333,0.0577350269189634,150.0,150.0,3
SIHUAS,MT3,M,1557.9109407407407,71.89853403266548,1084.6444444444444,50.77782930293439,1372.7259,1718.1801,27
SIHUAS,MT3,MAYOR,1559.0,0.0,1097.9,0.0,1559.0,1559.0,1
SIHUAS,MT4,M,1839.8805018518515,651.2737147181301,1393.8092592592598,634.9717465913365,505.8818,3301.2,54
SIHUAS,MT4,MAYOR,2534.0,319.6122650963195,1783.15,554.7252698408465,2308.0,2760.0,2
SIMBAL,BT5B,C,75.49699181203277,133.78143070353585,71.4991337367981,138.7926376031767,0.1,3994.0,33708
SIMBAL,BT5B,COMÚN,68.14233907524932,112.05416053684189,69.23345421577513,116.88408173141235,1.0,1706.0,1103
SIMBAL,BT5D,C,835.6194690265487,475.5282460925516,538.9690265486723,339.1428739378051,264.0,2119.0,113
SIMBAL,MT2,M,819.7230307692308,312.513070361098,807.1192307692306,253.97411524677986,106.023,1393.1706,26
SIMBAL,MT2,MAYOR,1159.0,0.0,1033.8,0.0,1159.0,1159.0,1
